date,year,month,ticker,sector,esg_score,esg_persistent,esg_z,esg_q_z,esg_change_12m,esg_momentum_z,esg_reported_change_12m,ret_m,idio_vol_ann,realised_vol_ann,beta,ev_bn,esg_letter
2016-02-29,2016,2,SIM023,Industrials,32.63,32.55,-0.1447,-0.1383,0.0,0.0,0.0,-6.7592,20.24,,1.012,103.22,BBB
2016-02-29,2016,2,SIM024,Consumer Discretionary,29.65,27.89,-0.4076,-0.5528,0.0,0.0,0.0,0.2057,23.97,,1.05,15.11,BB
2016-02-29,2016,2,SIM025,Utilities,38.22,38.21,0.3477,0.3665,0.0,0.0,0.0,-2.3684,18.86,,0.967,426.04,A
2016-02-29,2016,2,SIM026,Information Technology,40.92,39.97,0.5854,0.5233,0.0,0.0,0.0,-4.3229,30.79,,0.953,44.75,A
2016-02-29,2016,2,SIM027,Consumer Discretionary,41.41,42.99,0.6291,0.7922,0.0,0.0,0.0,-3.6871,16.24,,0.929,76.63,A
2016-02-29,2016,2,SIM028,Consumer Staples,43.77,43.4,0.8372,0.8289,0.0,0.0,0.0,8.5069,15.61,,0.925,201.45,AA
2016-02-29,2016,2,SIM029,Utilities,34.23,34.32,-0.004,0.02,0.0,0.0,0.0,5.5007,16.01,,0.998,121.86,BBB
2016-02-29,2016,2,SIM030,Utilities,43.88,45.53,0.8467,1.0178,0.0,0.0,0.0,6.0436,7.88,,0.908,264.33,AA
2016-02-29,2016,2,SIM031,Information Technology,43.54,41.02,0.8167,0.6167,0.0,0.0,0.0,0.4414,15.33,,0.944,83.4,AA
2016-02-29,2016,2,SIM032,Utilities,52.84,50.56,1.6363,1.4657,0.0,0.0,0.0,1.4935,14.07,,0.868,56.19,AAA
2016-02-29,2016,2,SIM033,Utilities,41.39,44.07,0.6267,0.8878,0.0,0.0,0.0,8.5618,12.45,,0.92,29.95,A
2016-02-29,2016,2,SIM034,Consumer Staples,31.64,29.36,-0.232,-0.422,0.0,0.0,0.0,-4.6837,18.65,,1.038,18.43,BBB
2016-02-29,2016,2,SIM035,Materials,24.81,25.69,-0.8343,-0.7489,0.0,0.0,0.0,7.5688,19.52,,1.067,14.64,B
2016-02-29,2016,2,SIM036,Consumer Staples,24.92,23.81,-0.8242,-0.916,0.0,0.0,0.0,-10.2958,24.56,,1.082,11.37,B
2016-02-29,2016,2,SIM037,Information Technology,35.65,30.98,0.1212,-0.2778,0.0,0.0,0.0,4.1417,18.92,,1.025,6.28,BBB
2016-02-29,2016,2,SIM038,Materials,19.2,19.27,-1.3281,-1.321,0.0,0.0,0.0,-7.4231,17.02,,1.119,81.56,CCC
2016-02-29,2016,2,SIM039,Communication Services,19.99,19.64,-1.259,-1.2875,0.0,0.0,0.0,5.6119,25.82,,1.116,13.69,B
2016-02-29,2016,2,SIM040,Consumer Staples,24.75,24.38,-0.8388,-0.8657,0.0,0.0,0.0,5.0042,15.43,,1.078,9.47,B
2016-02-29,2016,2,SIM041,Consumer Discretionary,22.36,22.08,-1.0498,-1.0702,0.0,0.0,0.0,3.6003,19.62,,1.096,22.51,B
2016-02-29,2016,2,SIM042,Utilities,48.91,49.34,1.2899,1.3576,0.0,0.0,0.0,10.1488,21.74,,0.878,145.54,AAA
2016-02-29,2016,2,SIM043,Financial Services,25.04,27.19,-0.8135,-0.6152,0.0,0.0,0.0,12.9977,19.31,,1.055,37.51,B
2016-02-29,2016,2,SIM044,Financial Services,15.33,13.74,-1.6691,-1.813,0.0,0.0,0.0,-3.5248,22.05,,1.163,26.97,CCC
2016-02-29,2016,2,SIM045,Consumer Staples,38.49,39.77,0.3714,0.5051,0.0,0.0,0.0,4.7449,13.97,,0.955,483.1,A
2016-02-29,2016,2,SIM046,Consumer Staples,26.89,28.27,-0.6502,-0.5189,0.0,0.0,0.0,9.7924,17.13,,1.047,48.43,BB
2016-02-29,2016,2,SIM047,Health Care,27.92,27.17,-0.5601,-0.6168,0.0,0.0,0.0,9.9632,20.9,,1.056,21.14,BB
2016-02-29,2016,2,SIM048,Information Technology,53.18,53.26,1.6661,1.7068,0.0,0.0,0.0,8.1677,18.41,,0.846,23.85,AAA
2016-02-29,2016,2,SIM049,Energy,11.39,11.2,-2.0165,-2.0397,0.0,0.0,0.0,3.1814,24.98,,1.184,288.74,CCC
2016-02-29,2016,2,SIM050,Utilities,45.46,43.66,0.9859,0.8521,0.0,0.0,0.0,4.008,16.42,,0.923,171.63,AA
2016-02-29,2016,2,SIM051,Health Care,24.79,26.69,-0.8357,-0.6601,0.0,0.0,0.0,-7.3369,23.76,,1.059,144.84,B
2016-02-29,2016,2,SIM052,Financial Services,23.44,22.81,-0.9546,-1.0051,0.0,0.0,0.0,1.5079,17.73,,1.09,290.55,B
2016-02-29,2016,2,SIM053,Consumer Staples,13.04,13.05,-1.8708,-1.8741,0.0,0.0,0.0,-7.6322,26.82,,1.169,44.36,CCC
2016-02-29,2016,2,SIM054,Industrials,37.65,37.64,0.2973,0.3158,0.0,0.0,0.0,2.3638,20.74,,0.972,156.6,A
2016-02-29,2016,2,SIM055,Information Technology,30.16,30.67,-0.3626,-0.3051,0.0,0.0,0.0,0.2099,10.57,,1.027,178.01,BB
2016-02-29,2016,2,SIM056,Information Technology,35.91,35.73,0.1444,0.1454,0.0,0.0,0.0,0.9007,32.47,,0.987,17.89,BBB
2016-02-29,2016,2,SIM057,Energy,11.56,10.83,-2.0013,-2.0718,0.0,0.0,0.0,1.7679,31.72,,1.186,234.59,CCC
2016-02-29,2016,2,SIM058,Financial Services,5.43,6.6,-2.5414,-2.4493,0.0,0.0,0.0,-4.8664,21.58,,1.22,90.87,CCC
2016-02-29,2016,2,SIM059,Energy,18.41,19.32,-1.3978,-1.3165,0.0,0.0,0.0,11.7656,22.21,,1.118,18.31,CCC
2016-02-29,2016,2,SIM060,Consumer Discretionary,27.65,26.84,-0.5834,-0.6468,0.0,0.0,0.0,-0.6466,20.14,,1.058,36.31,BB
2016-02-29,2016,2,SIM061,Health Care,20.09,21.67,-1.2495,-1.1066,0.0,0.0,0.0,8.2181,16.55,,1.1,14.18,B
2016-02-29,2016,2,SIM062,Communication Services,29.92,30.87,-0.3836,-0.2875,0.0,0.0,0.0,7.4867,27.97,,1.026,47.39,BB
2016-02-29,2016,2,SIM063,Information Technology,25.16,24.04,-0.8034,-0.8958,0.0,0.0,0.0,9.2276,19.51,,1.081,18.6,B
2016-02-29,2016,2,SIM064,Information Technology,51.41,49.1,1.5104,1.3362,0.0,0.0,0.0,3.067,20.28,,0.88,33.93,AAA
2016-02-29,2016,2,SIM065,Communication Services,32.77,29.79,-0.1321,-0.3836,0.0,0.0,0.0,-0.0477,28.94,,1.035,19.48,BBB
2016-02-29,2016,2,SIM066,Consumer Discretionary,25.81,25.93,-0.7458,-0.7274,0.0,0.0,0.0,6.1669,19.67,,1.065,17.19,B
2016-02-29,2016,2,SIM067,Information Technology,36.84,39.05,0.2262,0.4412,0.0,0.0,0.0,0.3966,17.21,,0.96,90.6,BBB
2016-02-29,2016,2,SIM068,Utilities,57.19,59.46,2.0197,2.2586,0.0,0.0,0.0,3.6111,8.74,,0.797,306.22,AAA
2016-02-29,2016,2,SIM069,Communication Services,23.32,20.6,-0.9654,-1.2022,0.0,0.0,0.0,-0.393,25.97,,1.108,22.63,B
2016-02-29,2016,2,SIM070,Real Estate,33.57,35.4,-0.0617,0.1164,0.0,0.0,0.0,0.4382,16.68,,0.99,207.32,BBB
2016-02-29,2016,2,SIM071,Materials,33.35,33.99,-0.0816,-0.0093,0.0,0.0,0.0,3.1067,27.62,,1.001,22.78,BBB
2016-02-29,2016,2,SIM072,Financial Services,34.83,35.06,0.0494,0.086,0.0,0.0,0.0,10.2248,26.64,,0.992,10.04,BBB
2016-02-29,2016,2,SIM073,Consumer Discretionary,41.35,41.79,0.6235,0.6853,0.0,0.0,0.0,5.3163,22.36,,0.938,29.71,A
2016-02-29,2016,2,SIM074,Real Estate,47.01,46.45,1.1223,1.1005,0.0,0.0,0.0,11.0704,13.81,,0.901,154.96,AA
2016-02-29,2016,2,SIM075,Health Care,33.66,33.04,-0.0536,-0.0939,0.0,0.0,0.0,2.607,20.21,,1.008,473.34,BBB
2016-02-29,2016,2,SIM076,Consumer Discretionary,36.65,34.37,0.209,0.0239,0.0,0.0,0.0,12.6362,21.8,,0.998,13.4,BBB
2016-02-29,2016,2,SIM077,Information Technology,43.97,44.42,0.8541,0.919,0.0,0.0,0.0,-0.0939,28.69,,0.917,82.92,AA
2016-02-29,2016,2,SIM078,Information Technology,37.21,37.76,0.2584,0.3263,0.0,0.0,0.0,7.3957,18.99,,0.971,50.88,A
2016-02-29,2016,2,SIM079,Information Technology,31.77,32.72,-0.2204,-0.1224,0.0,0.0,0.0,11.6805,21.3,,1.011,30.54,BBB
2016-02-29,2016,2,SIM080,Consumer Staples,21.53,23.11,-1.1225,-0.9783,0.0,0.0,0.0,6.3392,18.27,,1.088,111.74,B
2016-02-29,2016,2,SIM081,Consumer Discretionary,37.09,37.57,0.2483,0.3094,0.0,0.0,0.0,-3.3993,15.03,,0.972,175.59,BBB
2016-02-29,2016,2,SIM082,Information Technology,38.21,40.39,0.3469,0.5605,0.0,0.0,0.0,1.5604,14.54,,0.95,81.19,A
2016-02-29,2016,2,SIM083,Communication Services,30.53,29.28,-0.3296,-0.4287,0.0,0.0,0.0,13.799,20.09,,1.039,291.48,BB
2016-02-29,2016,2,SIM084,Communication Services,49.69,49.45,1.3585,1.3675,0.0,0.0,0.0,-0.0187,18.19,,0.877,107.32,AAA
2016-02-29,2016,2,SIM085,Utilities,37.01,36.26,0.2411,0.1924,0.0,0.0,0.0,1.4083,20.52,,0.983,93.18,BBB
2016-02-29,2016,2,SIM086,Consumer Discretionary,18.06,14.7,-1.4286,-1.7279,0.0,0.0,0.0,-1.9796,23.5,,1.156,421.79,CCC
2016-02-29,2016,2,SIM087,Consumer Discretionary,30.07,30.26,-0.3701,-0.3418,0.0,0.0,0.0,0.7223,23.66,,1.031,67.49,BB
2016-02-29,2016,2,SIM088,Industrials,31.65,33.0,-0.2309,-0.0975,0.0,0.0,0.0,4.3223,20.87,,1.009,82.84,BBB
2016-02-29,2016,2,SIM089,Financial Services,20.09,19.86,-1.2501,-1.2685,0.0,0.0,0.0,-2.6765,21.56,,1.114,72.49,B
2016-02-29,2016,2,SIM090,Communication Services,35.79,38.68,0.1335,0.4084,0.0,0.0,0.0,-3.3047,17.9,,0.963,24.96,BBB
2016-02-29,2016,2,SIM091,Information Technology,40.89,39.47,0.5827,0.4787,0.0,0.0,0.0,15.0055,21.93,,0.957,79.95,A
2016-02-29,2016,2,SIM092,Real Estate,28.99,29.09,-0.4659,-0.4459,0.0,0.0,0.0,8.092,22.95,,1.04,25.74,BB
2016-02-29,2016,2,SIM093,Information Technology,45.5,46.45,0.989,1.1004,0.0,0.0,0.0,9.8981,19.22,,0.901,4.57,AA
2016-02-29,2016,2,SIM094,Financial Services,23.89,23.1,-0.9152,-0.9798,0.0,0.0,0.0,2.242,14.96,,1.088,53.84,B
2016-02-29,2016,2,SIM095,Industrials,28.39,27.94,-0.5185,-0.5488,0.0,0.0,0.0,8.391,21.99,,1.049,73.04,BB
2016-02-29,2016,2,SIM096,Consumer Staples,39.9,37.29,0.4954,0.2843,0.0,0.0,0.0,-0.463,18.44,,0.974,32.68,A
2016-02-29,2016,2,SIM097,Information Technology,53.05,51.69,1.6547,1.567,0.0,0.0,0.0,1.7467,26.58,,0.859,27.31,AAA
2016-02-29,2016,2,SIM098,Health Care,33.53,33.56,-0.0653,-0.0478,0.0,0.0,0.0,14.9409,23.81,,1.004,54.01,BBB
2016-02-29,2016,2,SIM099,Information Technology,45.36,46.74,0.9768,1.1263,0.0,0.0,0.0,8.0741,11.84,,0.899,51.88,AA
2016-02-29,2016,2,SIM100,Information Technology,44.34,43.22,0.8871,0.8128,0.0,0.0,0.0,-3.7483,22.45,,0.927,28.5,AA
2016-02-29,2016,2,SIM101,Industrials,26.75,25.12,-0.663,-0.8,0.0,0.0,0.0,-3.2769,29.91,,1.072,30.71,BB
2016-02-29,2016,2,SIM102,Consumer Discretionary,28.48,28.68,-0.5107,-0.4827,0.0,0.0,0.0,11.6595,26.8,,1.043,62.64,BB
2016-02-29,2016,2,SIM103,Materials,12.64,13.3,-1.9061,-1.8524,0.0,0.0,0.0,6.6454,41.15,,1.167,26.58,CCC
2016-02-29,2016,2,SIM104,Information Technology,38.46,38.06,0.369,0.3533,0.0,0.0,0.0,0.8046,19.88,,0.968,78.53,A
2016-02-29,2016,2,SIM105,Health Care,28.07,30.32,-0.5464,-0.3366,0.0,0.0,0.0,10.3659,18.54,,1.03,55.84,BB
2016-02-29,2016,2,SIM106,Health Care,54.02,51.09,1.7402,1.5138,0.0,0.0,0.0,0.375,11.85,,0.864,115.77,AAA
2016-02-29,2016,2,SIM107,Consumer Discretionary,22.21,23.49,-1.0629,-0.9449,0.0,0.0,0.0,4.965,17.72,,1.085,70.2,B
2016-02-29,2016,2,SIM108,Utilities,45.93,46.38,1.0268,1.0937,0.0,0.0,0.0,-6.4412,19.3,,0.902,36.02,AA
2016-02-29,2016,2,SIM109,Information Technology,35.82,34.41,0.1359,0.0278,0.0,0.0,0.0,-8.771,26.13,,0.997,97.26,BBB
2016-02-29,2016,2,SIM110,Health Care,48.74,44.21,1.2746,0.9005,0.0,0.0,0.0,1.3742,17.86,,0.919,229.04,AA
2016-02-29,2016,2,SIM111,Industrials,43.93,40.66,0.8508,0.5849,0.0,0.0,0.0,2.4849,15.43,,0.947,61.91,AA
2016-02-29,2016,2,SIM112,Industrials,18.57,20.35,-1.3834,-1.2241,0.0,0.0,0.0,5.3348,27.3,,1.11,90.35,CCC
2016-02-29,2016,2,SIM113,Consumer Staples,41.54,39.85,0.6403,0.5122,0.0,0.0,0.0,-0.9065,10.87,,0.954,236.47,A
2016-02-29,2016,2,SIM114,Industrials,50.83,48.62,1.4589,1.2934,0.0,0.0,0.0,2.2353,16.87,,0.884,2.21,AAA
2016-02-29,2016,2,SIM115,Financial Services,27.38,29.78,-0.6072,-0.3849,0.0,0.0,0.0,4.5235,16.35,,1.035,909.79,BB
2016-02-29,2016,2,SIM116,Materials,29.69,28.8,-0.4038,-0.4719,0.0,0.0,0.0,-11.0549,25.44,,1.042,45.19,BB
2016-02-29,2016,2,SIM117,Real Estate,49.5,50.56,1.3417,1.4661,0.0,0.0,0.0,-1.5169,12.8,,0.868,15.09,AAA
2016-02-29,2016,2,SIM118,Consumer Discretionary,20.24,21.13,-1.2365,-1.1549,0.0,0.0,0.0,2.9896,24.7,,1.104,26.51,B
2016-02-29,2016,2,SIM119,Financial Services,28.65,27.98,-0.4955,-0.5451,0.0,0.0,0.0,0.9232,20.01,,1.049,403.89,BB
2016-02-29,2016,2,SIM120,Utilities,28.74,25.83,-0.4875,-0.7361,0.0,0.0,0.0,10.3282,17.96,,1.066,14.95,BB
2016-02-29,2016,2,SIM121,Utilities,47.34,45.98,1.1513,1.0579,0.0,0.0,0.0,9.581,14.18,,0.905,30.77,AA
2016-02-29,2016,2,SIM122,Industrials,14.37,15.56,-1.7538,-1.6513,0.0,0.0,0.0,5.59,30.48,,1.149,68.99,CCC
2016-02-29,2016,2,SIM123,Communication Services,43.56,44.87,0.8183,0.9593,0.0,0.0,0.0,0.4337,17.1,,0.914,177.22,AA
2016-02-29,2016,2,SIM124,Communication Services,46.4,49.52,1.0688,1.3738,0.0,0.0,0.0,4.1024,15.4,,0.876,267.67,AA
2016-02-29,2016,2,SIM125,Consumer Discretionary,48.53,47.58,1.256,1.2006,0.0,0.0,0.0,4.5175,15.67,,0.892,57.91,AA
2016-02-29,2016,2,SIM126,Industrials,27.24,24.63,-0.6197,-0.8431,0.0,0.0,0.0,-1.9429,21.48,,1.076,107.93,BB
2016-02-29,2016,2,SIM127,Industrials,34.7,33.04,0.038,-0.0945,0.0,0.0,0.0,4.4742,25.96,,1.009,29.57,BBB
2016-02-29,2016,2,SIM128,Consumer Discretionary,30.93,30.69,-0.2948,-0.3034,0.0,0.0,0.0,1.3248,14.8,,1.027,176.72,BB
2016-02-29,2016,2,SIM129,Financial Services,15.22,12.95,-1.6792,-1.8837,0.0,0.0,0.0,-4.806,29.83,,1.17,36.72,CCC
2016-02-29,2016,2,SIM130,Information Technology,52.54,49.49,1.6099,1.3711,0.0,0.0,0.0,-1.7914,24.15,,0.877,15.66,AAA
2016-02-29,2016,2,SIM131,Consumer Discretionary,29.58,30.17,-0.4133,-0.3501,0.0,0.0,0.0,3.4446,11.63,,1.032,308.53,BB
2016-02-29,2016,2,SIM132,Utilities,48.23,47.99,1.2295,1.237,0.0,0.0,0.0,6.6876,17.85,,0.889,254.41,AA
2016-02-29,2016,2,SIM133,Communication Services,48.57,48.37,1.2599,1.2712,0.0,0.0,0.0,13.262,21.67,,0.886,43.9,AA
2016-02-29,2016,2,SIM134,Health Care,14.5,13.33,-1.7427,-1.8499,0.0,0.0,0.0,18.8072,29.01,,1.166,217.18,CCC
2016-02-29,2016,2,SIM135,Real Estate,56.08,56.59,1.9214,2.0029,0.0,0.0,0.0,8.6209,13.78,,0.82,445.58,AAA
2016-02-29,2016,2,SIM136,Health Care,25.68,24.77,-0.7569,-0.8305,0.0,0.0,0.0,5.2621,15.88,,1.075,150.0,B
2016-02-29,2016,2,SIM137,Materials,22.8,20.44,-1.0109,-1.2168,0.0,0.0,0.0,10.2503,18.29,,1.11,103.9,B
2016-02-29,2016,2,SIM138,Industrials,32.2,32.84,-0.1828,-0.1124,0.0,0.0,0.0,6.1585,17.73,,1.01,158.19,BBB
2016-02-29,2016,2,SIM139,Communication Services,42.6,41.62,0.7336,0.6695,0.0,0.0,0.0,-10.4061,20.1,,0.94,83.02,AA
2016-02-29,2016,2,SIM140,Information Technology,45.47,45.8,0.9868,1.0418,0.0,0.0,0.0,4.3958,22.22,,0.906,135.29,AA
2016-02-29,2016,2,SIM141,Industrials,32.51,31.79,-0.1557,-0.206,0.0,0.0,0.0,0.0902,25.78,,1.019,29.04,BBB
2016-02-29,2016,2,SIM142,Industrials,27.41,30.72,-0.605,-0.3011,0.0,0.0,0.0,-1.1808,27.58,,1.027,31.62,BB
2016-02-29,2016,2,SIM143,Consumer Staples,26.62,28.81,-0.6742,-0.4708,0.0,0.0,0.0,2.124,19.03,,1.042,130.79,BB
2016-02-29,2016,2,SIM144,Consumer Staples,36.79,36.05,0.222,0.1738,0.0,0.0,0.0,1.0326,33.81,,0.984,8.11,BBB
2016-02-29,2016,2,SIM145,Utilities,47.64,47.45,1.1775,1.189,0.0,0.0,0.0,2.406,14.89,,0.893,10.99,AA
2016-02-29,2016,2,SIM146,Industrials,21.97,22.04,-1.0845,-1.0739,0.0,0.0,0.0,12.4079,22.23,,1.097,5.13,B
2016-02-29,2016,2,SIM147,Consumer Staples,28.42,26.92,-0.5157,-0.639,0.0,0.0,0.0,-0.3354,18.73,,1.058,127.85,BB
2016-02-29,2016,2,SIM148,Financial Services,28.82,31.33,-0.4805,-0.2465,0.0,0.0,0.0,9.9497,22.78,,1.022,42.11,BB
2016-02-29,2016,2,SIM149,Materials,34.36,34.67,0.0075,0.0514,0.0,0.0,0.0,-4.8034,20.39,,0.995,338.83,BBB
2016-02-29,2016,2,SIM150,Communication Services,39.59,40.14,0.4682,0.5384,0.0,0.0,0.0,3.1821,19.74,,0.952,30.79,A
2016-02-29,2016,2,SIM151,Communication Services,51.7,48.32,1.5352,1.2667,0.0,0.0,0.0,8.0691,24.37,,0.886,44.47,AAA
2016-02-29,2016,2,SIM152,Consumer Discretionary,32.62,35.26,-0.1453,0.1034,0.0,0.0,0.0,1.8675,20.99,,0.991,21.35,BBB
2016-02-29,2016,2,SIM153,Health Care,25.64,24.7,-0.761,-0.8372,0.0,0.0,0.0,8.0429,15.11,,1.075,64.12,B
2016-02-29,2016,2,SIM154,Industrials,32.19,34.07,-0.1838,-0.0025,0.0,0.0,0.0,10.3577,22.87,,1.0,76.27,BBB
2016-02-29,2016,2,SIM155,Consumer Discretionary,46.24,43.86,1.0544,0.8691,0.0,0.0,0.0,-1.9573,17.61,,0.922,29.16,AA
2016-02-29,2016,2,SIM156,Consumer Staples,31.42,29.32,-0.2516,-0.4258,0.0,0.0,0.0,1.8549,17.91,,1.038,61.76,BB
2016-02-29,2016,2,SIM157,Communication Services,20.92,22.99,-1.1766,-0.9896,0.0,0.0,0.0,1.4828,23.23,,1.089,171.57,B
2016-02-29,2016,2,SIM158,Health Care,27.69,28.94,-0.5802,-0.4589,0.0,0.0,0.0,10.5672,18.75,,1.041,82.02,BB
2016-02-29,2016,2,SIM159,Health Care,36.12,38.62,0.1626,0.4032,0.0,0.0,0.0,-0.5332,15.08,,0.964,33.06,BBB
2016-02-29,2016,2,SIM160,Consumer Staples,41.56,40.33,0.6423,0.5554,0.0,0.0,0.0,-4.0024,21.52,,0.95,29.38,A
2016-03-31,2016,3,SIM001,Industrials,38.29,38.03,0.3713,0.3531,0.0,0.0,0.0,4.535,19.46,,0.968,134.64,A
2016-03-31,2016,3,SIM002,Information Technology,44.5,45.85,0.9133,1.0418,0.0,0.0,0.0,13.5156,15.57,,0.906,227.69,AA
2016-03-31,2016,3,SIM003,Industrials,30.97,31.31,-0.2682,-0.2388,0.0,0.0,0.0,11.4708,21.13,,1.021,232.88,BB
2016-03-31,2016,3,SIM004,Information Technology,50.84,51.77,1.4674,1.5629,0.0,0.0,0.0,-5.1563,23.57,,0.859,90.69,AAA
2016-03-31,2016,3,SIM005,Financial Services,33.34,33.44,-0.0618,-0.0515,0.0,0.0,0.0,2.252,24.87,,1.005,51.12,BBB
2016-03-31,2016,3,SIM006,Industrials,62.43,64.8,2.4805,2.7117,0.0,0.0,0.0,5.2235,7.44,,0.756,132.11,AAA
2016-03-31,2016,3,SIM007,Energy,6.03,7.43,-2.4473,-2.3433,0.0,0.0,0.0,15.8911,31.71,,1.211,48.15,CCC
2016-03-31,2016,3,SIM008,Industrials,33.74,34.64,-0.0261,0.0544,0.0,0.0,0.0,9.0206,16.64,,0.995,52.66,BBB
2016-03-31,2016,3,SIM009,Industrials,46.1,45.78,1.0535,1.0358,0.0,0.0,0.0,9.1159,15.11,,0.907,72.65,AA
2016-03-31,2016,3,SIM010,Industrials,21.85,22.22,-1.0653,-1.0402,0.0,0.0,0.0,12.0066,25.94,,1.094,19.97,B
2016-03-31,2016,3,SIM011,Information Technology,43.91,43.14,0.8618,0.8035,0.0,0.0,0.0,19.2789,17.56,,0.928,193.36,AA
2016-03-31,2016,3,SIM012,Information Technology,47.29,46.97,1.1575,1.1405,0.0,0.0,0.0,6.5192,31.75,,0.897,34.14,AA
2016-03-31,2016,3,SIM013,Consumer Discretionary,37.55,34.44,0.3062,0.0367,0.0,0.0,0.0,5.6988,10.3,,0.997,51.02,A
2016-03-31,2016,3,SIM014,Financial Services,45.9,46.35,1.0356,1.086,0.0,0.0,0.0,5.2918,14.61,,0.902,213.56,AA
2016-03-31,2016,3,SIM015,Consumer Staples,43.88,44.01,0.8592,0.8798,0.0,0.0,0.0,-7.5837,29.52,,0.921,18.03,AA
2016-03-31,2016,3,SIM016,Industrials,50.01,47.07,1.3953,1.1497,0.0,0.0,0.0,9.2553,19.26,,0.897,33.44,AAA
2016-03-31,2016,3,SIM017,Utilities,29.64,28.18,-0.3848,-0.5147,0.0,0.0,0.0,14.1865,23.51,,1.046,31.3,BB
2016-03-31,2016,3,SIM018,Information Technology,42.06,42.66,0.7001,0.761,0.0,0.0,0.0,12.2136,22.73,,0.932,37.52,A
2016-03-31,2016,3,SIM019,Health Care,12.13,10.36,-1.9147,-2.0846,0.0,0.0,0.0,10.6067,28.0,,1.188,72.43,CCC
2016-03-31,2016,3,SIM020,Consumer Staples,38.82,37.37,0.4171,0.2951,0.0,0.0,0.0,6.8315,21.95,,0.973,83.81,A
2016-03-31,2016,3,SIM021,Information Technology,41.31,40.26,0.6345,0.5497,0.0,0.0,0.0,-0.5914,29.32,,0.951,36.3,A
2016-03-31,2016,3,SIM022,Financial Services,36.93,37.46,0.2519,0.3024,0.0,0.0,0.0,15.2478,22.94,,0.973,8.86,A
2016-03-31,2016,3,SIM023,Industrials,29.6,30.96,-0.3879,-0.27,0.0,0.0,0.0,4.1183,23.31,,1.024,103.22,BB
2016-03-31,2016,3,SIM024,Consumer Discretionary,27.15,27.12,-0.6022,-0.6087,0.0,0.0,0.0,24.0086,28.21,,1.055,15.11,BB
2016-03-31,2016,3,SIM025,Utilities,35.54,37.57,0.1311,0.3127,0.0,0.0,0.0,20.0505,19.26,,0.972,426.04,BBB
2016-03-31,2016,3,SIM026,Information Technology,40.02,40.93,0.5225,0.6086,0.0,0.0,0.0,6.481,30.6,,0.945,44.75,A
2016-03-31,2016,3,SIM027,Consumer Discretionary,39.89,42.19,0.5108,0.7192,0.0,0.0,0.0,13.7805,19.92,,0.935,76.63,A
2016-03-31,2016,3,SIM028,Consumer Staples,43.86,43.11,0.8574,0.8005,0.0,0.0,0.0,12.1893,13.53,,0.928,201.45,AA
2016-03-31,2016,3,SIM029,Utilities,34.0,34.77,-0.0039,0.066,0.0,0.0,0.0,10.5287,19.39,,0.994,121.86,BBB
2016-03-31,2016,3,SIM030,Utilities,45.94,45.93,1.0393,1.0492,0.0,0.0,0.0,6.1235,6.34,,0.906,264.33,AA
2016-03-31,2016,3,SIM031,Information Technology,44.41,42.19,0.9061,0.719,0.0,0.0,0.0,9.6295,11.34,,0.935,83.4,AA
2016-03-31,2016,3,SIM032,Utilities,51.96,50.73,1.5651,1.472,0.0,0.0,0.0,7.8735,10.24,,0.868,56.19,AAA
2016-03-31,2016,3,SIM033,Utilities,46.11,45.27,1.0547,0.9906,0.0,0.0,0.0,2.9593,11.36,,0.911,29.95,AA
2016-03-31,2016,3,SIM034,Consumer Staples,32.5,29.82,-0.1345,-0.3703,0.0,0.0,0.0,9.9796,17.9,,1.033,18.43,BBB
2016-03-31,2016,3,SIM035,Materials,26.01,24.7,-0.7019,-0.8215,0.0,0.0,0.0,14.9468,20.25,,1.074,14.64,BB
2016-03-31,2016,3,SIM036,Consumer Staples,26.46,25.47,-0.6629,-0.7533,0.0,0.0,0.0,20.8122,21.13,,1.068,11.37,BB
2016-03-31,2016,3,SIM037,Information Technology,29.41,30.72,-0.4047,-0.2915,0.0,0.0,0.0,-4.5627,18.18,,1.026,6.28,BB
2016-03-31,2016,3,SIM038,Materials,20.57,18.99,-1.1769,-1.3248,0.0,0.0,0.0,8.5488,21.0,,1.119,81.56,B
2016-03-31,2016,3,SIM039,Communication Services,18.12,19.72,-1.3907,-1.2605,0.0,0.0,0.0,3.6279,21.1,,1.113,13.69,CCC
2016-03-31,2016,3,SIM040,Consumer Staples,27.51,25.12,-0.5706,-0.7846,0.0,0.0,0.0,4.2488,14.04,,1.071,9.47,BB
2016-03-31,2016,3,SIM041,Consumer Discretionary,25.37,22.45,-0.7578,-1.0198,0.0,0.0,0.0,14.7774,14.57,,1.092,22.51,B
2016-03-31,2016,3,SIM042,Utilities,48.71,50.26,1.2815,1.4302,0.0,0.0,0.0,6.0059,17.79,,0.871,145.54,AAA
2016-03-31,2016,3,SIM043,Financial Services,26.26,27.25,-0.68,-0.5965,0.0,0.0,0.0,14.3498,15.96,,1.054,37.51,BB
2016-03-31,2016,3,SIM044,Financial Services,13.97,13.51,-1.7538,-1.8069,0.0,0.0,0.0,7.2757,22.35,,1.163,26.97,CCC
2016-03-31,2016,3,SIM045,Consumer Staples,35.75,36.98,0.1492,0.2605,0.0,0.0,0.0,7.2369,15.55,,0.977,483.1,BBB
2016-03-31,2016,3,SIM046,Consumer Staples,29.98,28.07,-0.3545,-0.5243,0.0,0.0,0.0,9.4875,20.1,,1.047,48.43,BB
